16,4
11,9
19,13
6,18
6,5
14,17
5,9
7,18
2,1
5,11
9,15
3,3
7,4
14,12
3,2
3,11
11,3
16,8
16,19
11,7
11,13
14,6
8,13
17,19
2,1
19,18
16,10
16,8
10,8
15,4
5,9
9,16
10,13
8,11
3,17
19,7
7,14
18,17
19,17
0,4
7,5
7,6
4,1
17,18
11,17
0,7
1,3
16,11
17,10
13,14
3,11
5,3
2,6
3,3
5,5
8,4
5,2
10,10
5,7
8,16
11,18
16,3
12,6
15,7
8,6
5,2
17,4
5,14
8,2
10,10
15,12
5,17
6,18
8,2
2,4
14,7
6,14
9,5
9,7
4,4
10,7
7,4
17,14
13,8
7,1
12,5
13,15
4,4
2,1
6,3
1,7
13,9
8,9
6,12
4,8
2,6
3,3
12,5
7,18
16,10
7,3
15,19
7,11
15,19
4,11
12,19
5,16
5,2
9,16
13,17
16,6
13,5
6,9
18,7
8,7
6,17
0,15
12,6
18,13
1,0
11,6
8,13
19,14
1,0
8,5
13,7
15,5
1,10
11,9
13,9
18,7
14,2
19,12
11,10
5,2
14,9
7,7
6,5
6,14
11,3
7,10
3,16
5,11
14,12
11,8
13,12
8,7
6,10
6,10
10,8
17,9
17,16
16,19
14,11
10,7
18,12
15,11
9,8
7,2
11,9
2,6
3,2
7,1
11,2
19,10
3,0
6,11
8,6
6,5
15,17
14,10
16,16
19,18
8,10
12,4
19,11
7,0
17,15
13,10
6,15
15,15
16,12
10,14
10,11
3,4
