crossrec_rate,rate_0,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_20,results_40,results_100,results_200,results_600,results_1000
2,6,6,2,10,6,10,10,0,1,0,0,0,0
2,1,0,7,7,0,7,7,1,0,0,1,0,0
10,13,14,12,14,12,14,12,0,1,0,1,0,1
4,2,9,10,9,9,9,9,0,0,0,0,0,0
3,1,1,15,15,1,15,15,0,0,0,0,0,0
1,2,2,2,2,2,1,1,0,0,0,0,1,1
2,11,7,7,7,7,7,7,1,1,1,1,1,1
1,19,19,1,0,0,1,0,0,1,1,1,1,1
10,3,4,7,7,7,17,4,0,0,0,0,0,0
2,12,3,0,0,2,0,2,1,1,1,1,1,1
3,16,2,4,4,2,4,2,1,1,1,1,1,1
3,18,18,1,1,1,18,18,0,1,1,1,0,0
4,0,18,1,18,18,1,1,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0
11,7,7,4,1,1,1,2,0,1,1,1,1,1
3,5,8,8,8,8,8,8,0,0,0,0,0,0
18,14,9,9,9,14,9,9,1,1,1,0,1,1
1,2,1,1,1,1,1,1,1,1,1,1,1,1
1,3,1,3,1,1,1,1,1,0,1,1,1,1
15,16,17,5,8,16,11,8,0,1,1,0,1,1
18,19,10,10,10,19,19,10,1,1,1,0,0,1
10,7,8,8,2,9,8,5,0,0,1,0,0,1
0,2,0,2,0,0,0,0,1,0,1,1,1,1
4,8,8,18,7,17,18,18,0,0,1,0,0,0
7,8,0,0,0,9,0,8,1,1,1,0,1,0
3,2,10,10,7,7,7,2,0,0,0,0,0,0
1,2,1,2,1,1,1,1,1,0,1,1,1,1
8,5,4,5,0,5,4,4,1,0,1,0,1,1
0,5,5,5,5,5,5,5,0,0,0,0,0,0
11,13,16,16,9,3,13,9,0,0,1,1,0,1
1,0,5,5,5,5,5,5,0,0,0,0,0,0
8,2,1,1,5,2,1,1,1,1,0,0,1,1
11,19,4,19,19,4,4,4,1,0,0,1,1,1
1,5,1,5,1,17,1,1,1,0,1,0,1,1
9,13,14,13,3,14,13,3,0,0,1,0,0,1
8,3,14,13,13,3,3,13,0,0,0,0,0,0
8,15,2,6,5,12,2,7,1,1,1,1,1,1
4,8,0,8,6,6,0,6,1,0,1,1,1,1
3,15,4,9,9,2,9,4,1,1,1,1,1,1
2,3,1,2,0,3,2,0,1,1,1,0,1,1
7,0,7,5,3,12,3,5,0,0,0,0,0,0
7,0,10,0,2,16,2,12,0,0,0,0,0,0
1,2,1,1,1,2,1,1,1,1,1,0,1,1
9,19,8,5,19,5,6,8,1,1,0,1,1,1
19,19,9,9,18,9,9,9,1,1,1,1,1,1
1,2,2,1,1,0,1,1,0,1,1,1,1,1
0,15,0,15,15,0,0,0,1,0,0,1,1,1
6,14,3,3,14,13,14,1,1,1,0,1,0,1
12,16,16,5,5,16,5,5,0,1,1,0,1,1
0,1,0,0,0,0,0,0,1,1,1,1,1,1
6,2,2,11,11,2,11,11,0,0,0,0,0,0
1,3,4,3,1,0,1,0,0,0,1,1,1,1
2,8,8,2,1,2,1,8,0,1,1,1,1,0
1,4,0,0,0,4,0,4,1,1,1,0,1,0
7,10,11,11,12,12,11,10,0,0,0,0,0,0
5,10,17,17,17,8,11,17,0,0,0,1,0,0
1,12,1,1,1,1,1,1,1,1,1,1,1,1
15,17,8,8,8,8,8,8,1,1,1,1,1,1
2,5,0,0,12,5,12,12,1,1,0,0,0,0
0,1,0,1,1,0,0,2,1,0,0,1,1,0
1,8,0,1,0,8,0,0,1,1,1,0,1,1
0,6,0,0,0,0,0,0,1,1,1,1,1,1
1,2,1,1,1,1,1,1,1,1,1,1,1,1
