crossrec_rate,rate_1200,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_1000,results_600,results_200,results_100,results_40,results_20
9,5,2,5,2,5,5,5,0,0,0,0,0,0
3,6,6,6,6,6,6,6,0,0,0,0,0,0
3,1,9,1,1,1,8,1,0,1,0,0,0,1
3,2,2,2,2,2,2,2,0,0,0,0,0,0
7,2,2,7,2,2,2,7,1,0,0,0,1,0
4,3,2,3,6,4,6,3,0,1,1,1,0,0
9,7,7,7,7,7,7,7,0,0,0,0,0,0
8,8,8,7,7,7,8,7,0,0,0,0,0,0
3,2,2,9,2,2,9,2,0,1,0,0,1,0
