crossrec_rate,rate_0,rate_20,rate_40,rate_100,rate_200,rate_600,rate_1000,results_20,results_40,results_100,results_200,results_600,results_1000
9,9,5,5,5,5,5,5,1,1,1,1,1,1
3,6,6,6,6,6,6,6,0,0,0,0,0,0
3,8,1,1,8,1,8,9,1,1,0,1,0,0
3,2,2,2,2,2,2,2,0,0,0,0,0,0
7,9,7,9,2,2,7,2,1,0,1,1,1,1
4,2,9,4,6,2,3,9,0,0,0,0,0,0
9,9,7,7,7,7,7,7,1,1,1,1,1,1
8,9,7,8,8,8,7,7,1,1,1,1,1,1
3,2,2,2,2,9,9,2,0,0,0,0,0,0
