16,4
11,9
19,13
6,17
6,8
14,2
5,13
7,18
2,4
5,13
9,10
3,18
7,6
14,14
3,14
3,11
11,6
16,8
16,12
11,0
11,13
14,6
8,10
17,19
2,1
19,18
16,10
16,9
10,5
15,5
5,4
9,13
10,13
8,17
3,17
19,7
7,7
18,17
19,17
0,4
7,5
7,6
4,1
17,18
11,17
0,7
1,0
16,11
17,15
13,14
3,11
5,5
2,8
3,3
5,3
8,5
5,2
10,6
5,1
8,14
11,18
16,11
12,16
15,13
8,7
5,2
17,4
5,14
8,2
10,10
15,19
5,5
6,18
8,9
2,4
14,7
6,4
9,10
9,9
4,12
10,6
7,4
17,14
13,12
7,7
12,14
13,8
4,4
2,18
6,3
1,7
13,9
8,9
6,17
4,10
2,6
3,12
12,16
7,5
16,10
7,3
15,19
7,11
15,19
4,11
12,3
5,16
5,19
9,9
13,15
16,6
13,6
6,13
18,7
8,8
6,2
0,15
12,6
18,13
1,19
11,6
8,14
19,14
1,8
8,5
13,5
15,5
1,10
11,15
13,9
18,7
14,9
19,12
11,16
5,2
14,3
7,7
6,5
6,4
11,6
7,10
3,16
5,11
14,12
11,19
13,19
8,15
6,10
6,2
10,8
17,8
17,16
16,19
14,11
10,7
18,12
15,16
9,11
7,5
11,2
2,12
3,2
7,10
11,15
19,10
3,2
6,0
8,11
6,5
15,17
14,9
16,12
19,18
8,9
12,4
19,11
7,0
17,15
13,10
6,15
15,14
16,14
10,18
10,11
3,2
