18,11
5,6
3,3
13,9
6,17
0,3
0,3
1,6
18,15
4,1
3,3
12,16
2,7
4,14
3,16
3,3
13,7
14,10
7,15
12,8
6,5
8,12
1,3
6,8
1,1
17,10
6,1
13,18
10,6
5,12
18,7
13,1
5,6
6,14
15,11
2,2
4,3
5,11
4,3
15,14
10,5
3,5
3,2
3,7
17,12
10,11
18,6
6,16
9,7
11,14
1,17
2,0
1,2
1,1
11,3
8,10
2,2
7,18
3,7
2,0
13,10
1,15
1,1
2,6
3,2
2,8
3,3
2,1
2,0
5,16
8,3
2,10
10,7
1,10
4,2
4,4
4,5
3,5
2,2
4,14
3,2
4,2
1,3
6,12
2,3
2,1
1,1
12,14
7,5
1,1
3,8
1,4
8,6
19,17
12,10
11,8
5,4
10,2
9,11
10,2
11,16
2,9
1,2
3,3
6,16
2,2
1,1
1,6
2,7
1,18
2,2
9,14
18,17
9,12
8,17
3,1
5,14
3,1
4,4
0,1
1,4
4,10
15,16
14,12
2,2
6,5
1,1
5,0
3,3
3,3
6,10
2,2
5,2
16,18
1,10
4,2
5,7
5,6
9,16
19,7
2,5
5,2
4,4
1,2
12,6
17,11
1,9
7,6
11,10
8,4
8,6
7,6
1,2
2,2
2,2
13,5
6,11
3,2
9,3
15,8
2,2
6,3
2,2
6,5
1,0
6,2
14,8
4,6
15,9
9,6
8,12
7,5
4,5
10,6
8,13
7,15
4,3
4,4
9,8
1,2
5,4
3,5
1,3
9,8
15,19
4,6
7,2
14,9
8,12
1,10
13,15
5,15
11,5
5,11
18,13
18,8
7,18
8,10
11,17
0,14
5,4
3,3
17,9
2,0
5,9
18,4
3,10
2,2
8,10
2,6
2,2
18,7
0,2
2,1
0,1
11,19
2,1
3,1
15,12
7,8
2,1
4,8
6,14
2,3
4,19
16,11
2,2
7,4
19,15
15,9
9,14
19,16
17,18
3,4
6,12
4,4
4,12
18,12
1,1
15,10
1,2
9,19
5,13
7,17
5,8
4,1
3,3
2,2
0,4
6,8
8,10
1,3
10,2
3,2
5,0
9,8
5,6
11,1
4,0
8,9
9,4
11,18
0,1
1,1
17,13
5,9
17,8
8,9
12,18
17,7
12,16
3,3
18,9
7,2
11,14
2,0
6,3
2,5
2,2
15,18
4,6
7,6
18,10
4,7
17,8
0,2
12,5
15,9
12,11
2,1
10,13
10,11
1,3
6,3
15,13
19,5
3,15
1,2
2,4
17,13
0,1
5,6
1,3
13,6
13,3
2,0
17,15
14,7
13,17
3,8
16,14
13,19
4,2
5,19
16,18
2,2
1,5
3,3
2,5
1,2
13,12
1,1
8,14
4,4
6,7
11,3
2,8
9,4
1,10
2,1
2,7
12,17
5,4
11,7
4,11
8,6
5,12
18,14
17,18
11,18
2,7
16,19
7,12
9,1
9,7
8,9
15,16
0,1
0,10
17,18
1,2
17,7
13,17
1,3
3,4
0,0
17,8
12,17
5,2
3,2
4,19
11,15
2,2
18,13
2,2
7,18
0,1
4,12
2,4
4,10
14,2
17,11
4,3
2,2
7,12
17,11
2,3
4,4
5,13
2,2
3,9
2,1
4,8
1,16
8,9
6,7
3,3
4,12
3,4
8,2
4,2
8,19
6,9
6,15
1,2
7,18
1,3
13,10
2,9
2,4
4,4
7,9
1,12
14,4
1,6
1,2
4,11
2,12
3,10
2,2
2,1
4,16
6,15
4,5
2,1
2,0
6,12
1,8
0,1
8,2
3,17
6,10
2,7
4,5
13,8
1,5
3,6
16,10
3,3
10,2
13,10
6,10
2,0
3,4
1,12
1,0
3,6
1,17
3,8
5,15
3,9
2,1
5,12
10,6
9,19
4,13
5,4
2,6
16,14
5,18
0,14
8,10
2,4
8,18
5,9
0,2
8,6
4,16
17,8
8,6
4,12
10,3
15,18
9,11
15,10
2,2
2,2
13,8
13,14
8,5
