18,7
5,2
3,12
13,9
6,14
0,3
0,3
1,6
18,11
4,6
3,3
12,16
2,7
4,12
3,6
3,1
13,6
14,10
7,5
12,8
6,5
8,1
1,3
6,7
1,4
17,11
6,5
13,18
10,17
5,12
18,13
13,1
5,17
6,5
15,18
2,2
4,3
5,3
4,5
15,14
10,5
3,5
3,1
3,7
17,15
10,11
18,14
6,4
9,17
11,16
1,17
2,0
1,2
1,1
11,3
8,12
2,2
7,13
3,7
2,2
13,10
1,15
1,1
2,2
3,2
2,2
3,9
2,14
2,8
5,16
8,3
2,2
10,5
1,3
4,7
4,14
4,5
3,3
2,7
4,9
3,5
4,2
1,1
6,10
2,3
2,1
1,1
12,8
7,2
1,1
3,8
1,4
8,6
19,13
12,6
11,8
5,16
10,2
9,3
10,1
11,16
2,9
1,2
3,3
6,16
2,2
1,1
1,6
2,2
1,2
2,2
9,10
18,17
9,14
8,2
3,8
5,14
3,10
4,4
0,1
1,4
4,12
15,16
14,12
2,2
6,1
1,4
5,0
3,3
3,3
6,3
2,2
5,3
16,4
1,10
4,10
5,7
5,1
9,16
19,7
2,2
5,4
4,2
1,2
12,6
17,4
1,9
7,1
11,16
8,18
8,16
7,10
1,2
2,18
2,2
13,5
6,11
3,3
9,19
15,14
2,2
6,3
2,2
6,9
1,2
6,5
14,13
4,6
15,9
9,13
8,15
7,5
4,5
10,5
8,13
7,11
4,3
4,10
9,8
1,2
5,5
3,5
1,3
9,8
15,19
4,4
7,2
14,13
8,14
1,10
13,15
5,18
11,8
5,4
18,13
18,17
7,18
8,10
11,8
0,14
5,6
3,6
17,16
2,15
5,6
18,4
3,3
2,2
8,10
2,6
2,3
18,7
0,2
2,11
0,1
11,19
2,1
3,1
15,14
7,8
2,19
4,2
6,14
2,3
4,19
16,11
2,2
7,9
19,15
15,8
9,7
19,16
17,4
3,0
6,13
4,7
4,4
18,12
1,1
15,12
1,2
9,19
5,13
7,4
5,4
4,8
3,6
2,2
0,1
6,5
8,17
1,4
10,15
3,2
5,4
9,7
5,15
11,1
4,15
8,9
9,17
11,10
0,1
1,1
17,10
5,9
17,8
8,9
12,3
17,7
12,16
3,7
18,9
7,3
11,16
2,2
6,2
2,2
2,1
15,5
4,8
7,17
18,10
4,3
17,8
0,2
12,16
15,9
12,17
2,9
10,13
10,11
1,3
6,5
15,13
19,5
3,15
1,4
2,3
17,19
0,1
5,9
1,2
13,6
13,16
2,12
17,15
14,16
13,17
3,8
16,14
13,12
4,4
5,6
16,8
2,2
1,2
3,4
2,2
1,2
13,12
1,1
8,10
4,8
6,7
11,3
2,2
9,1
1,10
2,1
2,1
12,16
5,12
11,15
4,11
8,4
5,2
18,14
17,18
11,18
2,7
16,19
7,6
9,1
9,8
8,2
15,16
0,1
0,10
17,7
1,2
17,14
13,17
1,3
3,4
0,0
17,15
12,17
5,4
3,13
4,1
11,15
2,2
18,13
2,2
7,3
0,1
4,12
2,4
4,10
14,2
17,11
4,7
2,2
7,12
17,11
2,7
4,2
5,15
2,2
3,8
2,7
4,7
1,4
8,1
6,7
3,2
4,12
3,4
8,2
4,13
8,19
6,2
6,15
1,2
7,9
1,6
13,10
2,2
2,2
4,4
7,3
1,12
14,4
1,6
1,2
4,8
2,12
3,9
2,2
2,4
4,16
6,14
4,4
2,1
2,3
6,12
1,8
0,1
8,2
3,2
6,12
2,7
4,6
13,16
1,5
3,3
16,10
3,2
10,16
13,10
6,10
2,4
3,6
1,2
1,3
3,3
1,2
3,3
5,19
3,10
2,1
5,12
10,7
9,4
4,5
5,4
2,6
16,7
5,4
0,14
8,10
2,4
8,19
5,8
0,2
8,6
4,8
17,10
8,2
4,12
10,3
15,6
9,11
15,10
2,2
2,2
13,8
13,14
8,5
